,created_at,author_id,text,sentiment
34,2022-12-01T18:59:56.000Z,2466947850,"$AAPL BOOM TOLD YA $150COMING 

149.13  NHOD NEXT 150.64

EVER SEEN $AAPL SHORT SQUEEZE? 

SHORTS TRAPPED

MANY SHORTING 145 WILL MAKE SQUEEZE BIGGER TO 150 LOL

WATCH LUNCH SHORT TRAP THEN SQUEEZE LOL

SORRY SHORTS BYE BYE

#EducationIsKey

$SPY $AMC $GME $NFLX $TSLA https://t.co/KgJnnyvhHU",-22.6
35,2022-12-01T18:59:56.000Z,1518981546991968257,"@heydave7 still too expensive for me, though I'm a TSLA HODL.",-7.5
36,2022-12-01T18:59:52.000Z,1081572330,"RT @garyblack00: Note to file:  When @elonmusk goes out to meet with big TWTR advertisers, TWTR noise stops, $TSLA fundamentals shine throu…",2.5
37,2022-12-01T18:59:51.000Z,1477567293823635462,@elonmusk will u be at Semi event tonight? Please update us on Twitter and Tesla delivery #s and next Giga locations! $TSLA needs to get mono back!! Don’t let shareholders down Elon we love u!!,4.69
38,2022-12-01T18:59:45.000Z,3816461957,"RT @garyblack00: At $197, $TSLA trading at 35x consensus 2023 EPS of $5.60, and 27x my 2023 EPS of $7.20.  With 40-45% long-term volume and…",0.89
39,2022-12-01T18:59:42.000Z,178470232,@PJHORNAK @YatinKheti @Todd18997781 @TaylorOgan @yerself @Tesla @borghic76 @NickSampson_27 @catiaboss @larsmoravy @LucidMotors @woodhaus2 @elonmusk @WallStCynic You mean the week Elon sold $tsla stock a very profitable week for Charlie hahaha https://t.co/cnBYalXwbU,3.09
40,2022-12-01T18:59:37.000Z,1593109557085184000,"RT @ICannot_Enough: The Tesla Semi delivery event begins in less than 10 hours. 🤓
https://t.co/HnkU6SXeR0 $TSLA https://t.co/lZEjhjlD1k",0.0
41,2022-12-01T18:59:34.000Z,2466947850,"$AAPL BOOM TOLD YA $150COMING 

149.13  NHOD NEXT 150.64

EVER SEEN $AAPL SHORT SQUEEZE? 

SHORTS TRAPPED

MANY SHORTING 145 WILL MAKE SQUEEZE BIGGER TO 150 LOL

WATCH LUNCH SHORT TRAP THEN SQUEEZE LOL

SORRY SHORTS BYE BYE

#EducationIsKey

$SPY $AMC $GME $NFLX $TSLA https://t.co/xfehjgeKdk",-22.6
42,2022-12-01T18:59:31.000Z,1126196458699481088,$tsla dragon pattern almost about to spit hot fire https://t.co/jgLzRIGDFK,-27.89
43,2022-12-01T18:59:26.000Z,1570891082032123907,"$AAPL $GOOG $GLD $QQQ $SPY $VFF $TLRY $KBH $LEN $GE $T $F $GM $TSLA $HTSC $GRNF $MTCH $RIOT $MARA $IRRZF $KOAN $INTC $IBO

Best discord group for the traders join here https://t.co/uZOoPjNWO8 https://t.co/9nmlFZdjnu",-0.2
44,2022-12-01T18:59:18.000Z,1269043749746692096,"Demand slowly down!  Giving $3,700 discount to make sales. $TSLA will be below $100 in time. 🤫. 

$RIVN $F $GM @Kia all in the #ev game and MORE! https://t.co/uNvofrSOko",-2.09
45,2022-12-01T18:59:14.000Z,1375127042207985665,"@garyblack00 Fsd level 2 beta release does not qualify as feature complete (level4).
Tsla will be risking future profit restatement and lower pe risk.",-17.89
46,2022-12-01T18:59:09.000Z,1506192233774858251,"The POWER of DCA (Dollar Cost Averaging) !!

https://t.co/v3lo4nnr7C
 $LCID $AMZN $MSFT $HCMC $AAPL $SPY $TSLA $FB $GOOG $BABA $SQ $NFLX $NVDA $BTC $SHOP $AMC $GME https://t.co/Tz7QkXjO0R",-0.5
47,2022-12-01T18:59:09.000Z,1570891082032123907,"Live Day-Trading room, Free access this room and get live alerts. Check out now..https://t.co/uZOoPk4ZQ8

$SUNW $JE $POLA $AAPL $SQQQ $TSLA $NIO $VALE  $NETE $OMI $KLDO $LOGC $SSP $APOP $SCON $EXAS $MCHX $IPWR $FLUX https://t.co/xnMYoiZyJP",14.19
48,2022-12-01T18:59:09.000Z,1589658490749845505,RT @strengthPlan: Can order model y or model 3 performance today and possibly get it in time for Christmas 🎅🏻 Santa Elon getting everyone $…,12.8
49,2022-12-01T18:59:07.000Z,101047092,"RT @freshjiva: I'm absolutely pumped for tonight. People are sleeping on this product, when its $TSLA's most important hardware product to…",10.6
50,2022-12-01T18:59:05.000Z,1484159319910367234,"RT @freshjiva: I'm absolutely pumped for tonight. People are sleeping on this product, when its $TSLA's most important hardware product to…",10.6
51,2022-12-01T18:59:02.000Z,955192716,RT @BestTrader01: $TSLA #TSLA = Weekly also looking SOLID. I hope the following will Playout! RSI - MACD turning Positive will push the Sto…,9.39
52,2022-12-01T18:58:57.000Z,1298702765431152640,$TSLA Vets know don’t hop on until atleast 840 https://t.co/5uGgYfHg0d,0.0
53,2022-12-01T18:58:49.000Z,1570891082032123907,"STOCK, OPTIONS updates, alerts Free chatroom
Don't forget to take a trial! 
https://t.co/uZOoPk4ZQ8

$SPY $BABA $DVAX $ACB $OSTK $TRIL $LK $CODX  $NKLA $MSFT $AAPL $AMZN $TSLA $CCL $BILI $CVNA $DAL $TWTR https://t.co/1l3nKK3MdA",-0.89
54,2022-12-01T18:58:47.000Z,2687367116,"$OCLN #stockinfocus “The only true pleasure is that of human relations” With Riggs Eckelberry the CEO of @OriginClear

https://t.co/cW6zxgmKTz @chazzsheen3 

$IHSI $TSNP $SBFM $SNPW $QQQ $AABB $AMRN $TPTW $BMIX $SHMN $NWBO $TSLA $INND $BIEL $OZSC $OPTI $KBLB",0.89
55,2022-12-01T18:58:37.000Z,516696943,"RT @freshjiva: I'm absolutely pumped for tonight. People are sleeping on this product, when its $TSLA's most important hardware product to…",10.6
56,2022-12-01T18:58:35.000Z,2518853983,RT @ValueAnalyst1: $TSLA Hybrid vs ICE vs EV 🔋 https://t.co/KYC2afRrRo,0.0
57,2022-12-01T18:58:31.000Z,1570891082032123907,"Live Day-Trading room, Free access this room and get live alerts. Check out now..https://t.co/uZOoPjNWO8

$BABA $FB $BRK.B $BRK.A $TSM $V $WMT $JNJ $TSLA $PG $MA $NVDA $HD $JPM $UNH $VZ $ADBE $DIS $CRM $PYPL $NFLX $MRK $INTC $CMCSA $KO $BAC $T $PFE $NVS $NKE $SAP $TM $PEP $ABT https://t.co/eagv4tXfKK",14.0
58,2022-12-01T18:58:28.000Z,1355855612253495300,"RT @Teslaconomics: This takes advantage of the EV tax credit so customers don’t wait till next year to take delivery. 

Smart move that may…",0.89
59,2022-12-01T18:58:25.000Z,1423480903989272577,"RT @jhall: “93% of 🇺🇸 said they hate how divided we’ve become as a country. The other 7%, those are the activists that say if you buy a Tes…",0.2
60,2022-12-01T18:58:25.000Z,50981303,"RT @ElectrekCo: Tesla (TSLA) gives $3,750 discount for Model 3/Y in the US this month https://t.co/iknNCdoV0B by @fredericlambert",0.0
61,2022-12-01T18:58:24.000Z,87226645,Can order model y or model 3 performance today and possibly get it in time for Christmas 🎅🏻 Santa Elon getting everyone $3750 off this month only! 🎄#tsla #elonmusk https://t.co/9Aq65seLIS,6.4
62,2022-12-01T18:58:24.000Z,1587474076125515776,"$tsla Top analyst price target for next week
 https://t.co/ZP51YsPx6a",5.4
63,2022-12-01T18:58:20.000Z,1520763343136378881,RT @Teslaconomics: $200 is an important resistance that needs to be overtaken. $TSLA,5.0
64,2022-12-01T18:58:12.000Z,1570891082032123907,"Bast stock group ♥️♥️
Discord👌👌Bast stock group ♥️♥️
Discord👌👌

https://t.co/uZOoPk4ZQ8

$APT $JAKK $DYNT $SPV $LMND $GNUS $GRAF $BIOL $NOVN $CHFS $AYRO  $JAGX $INO  $BYFC $TSLA $SPY $BOXL $AAPL $AYRO $BNGO $PHUN $KODK https://t.co/p93uSUToph",-18.7
65,2022-12-01T18:58:11.000Z,742623539916857344,"$TSLA $TSLAQ Sales &amp; BEV Market Share Update:
PORTUGAL (pop 10m)

November 2022: 541 (23.7% share)
YTD 2022:  2,195 (12.3% share)

The Portugal YTD 2022 market share of 12.3% compares to 11.4% in FY 2021, 18.1% in FY 2020, and 27.9% in 2019.",4.3
66,2022-12-01T18:58:07.000Z,1323911805521993729,"$ETH  TOP analysis price target for next week..🙏 https://t.co/sNRg9LaOsF
 $LUNC  $OGN $BTC  $TSLA  $COMP  $SAND $GMT $RUNE $SOL $U $MATIC $ATOM $EGLD $SPY $XRP $GL $Y $TA $L $HATI $CAW $AMC $AAVE https://t.co/NnHvsaG6YY",0.0
