,created_at,author_id,text,sentiment
25,2022-11-14T02:49:13.000Z,1359449713569767426,"RT @gunggingnsk: Goog morning ☀️
https://t.co/YZKaXVp3FW https://t.co/DFZBXFYKFE",0.0
26,2022-11-14T02:48:35.000Z,1509212541389774850,"Welcome to our CHATROOM
Of Traders

https://t.co/O6crulYUOA

$SPY $ES_F $BA $CLVS $SRNE $DVAX $ACB $OSTK  $NVAX $BYND $AAL $EURN $GPS $TSLA $CCL $BILI $CVNA $DAL $PTON $TWTR $IQ $ROKU $FB $NFLX $GOOG $GILD $MARK $NAK $VTIQ $CGC $BB $JMP https://t.co/IrHVc8geF5",8.19
27,2022-11-14T02:48:28.000Z,1473391955035885568,"Look like legit traders include this chat and making profits. FREE Check out now..https://t.co/tXysTF2CeA

$BBQ $CRK $CLPR $UNFI $GGAL $GS $LIVE $EXPI $ELP $ARCO $EGRX $ORA $NVTA $AMWL $VGR $CFB
$AAPL $MSFT $AMZN $GOOG $GOOGL https://t.co/HFq1kC9DZl",5.3
28,2022-11-14T02:48:21.000Z,1556039454623780864,"If your a gal with a #onlyfans 

And wonder where to put that money at… toss a % into the stock market 

Here’s some tickers for you only fan gals! 👇

$NVDA $AAPL $AMZN $GOOG $MSFT 

You can thank me later 😉",1.6
29,2022-11-14T02:46:15.000Z,1565553074667601920,"Time Series #Database #DolphinDB 

🔘Define a streaming aggregator to subscribe to the output stream table 'outQuotes'. We specify a filtering condition for the subscription that only data with stock symbols of AAPL, IBM, MSFT, NTES, AMZN or GOOG are published to the aggregator. https://t.co/DDb5mXCeDz https://t.co/YSVjI4H4Np",0.0
30,2022-11-14T02:46:02.000Z,1136370591517290496,"RT @marketisfucked: David Tepper - Appaloosa - is a pretty bad tech portfolio manager https://t.co/Dp3DDmhKkb 
1. Reduced $GOOG to buying f…",-6.59
31,2022-11-14T02:45:16.000Z,1485093862918000646,"Un artículo del Daily Mail, por el contrario, tuvo notablemente diferente. Una fuente criticó duramente a sus colegas de la Oficina del Director de Inteligencia Nacional: ""No quieren hablar sobre [UAP], porque realmente, no saben qué diablos son”.

https://t.co/efF51cnXiw",0.0
32,2022-11-14T02:45:16.000Z,1485093862918000646,"Un artículo del New York Times arrojó agua fría sobre las teorías de visitas extraterrestres y la tecnología extraordinaria a la que se alude en un informe de 2021 sobre “fenómenos aéreos no identificados” (UAP). 

https://t.co/nfnIDpP3cx",0.0
33,2022-11-14T02:44:29.000Z,1174504507629277184,"@oylinee @Kellyretour1 @IdrissSihamedi Le tweet où il le partage lui-même (on peut le traduire via Google Translate, catégorie Site Web) :

https://t.co/Exi0S99rAN

avec traduction auto ( on peut passer de trad en Anglais à Fr normalement ) :
https://t.co/lWEG3gOQjf",0.0
34,2022-11-14T02:43:08.000Z,1473391955035885568,"Welcome to our CHATROOM
Of Traders

https://t.co/tXysTF2CeA

$SPY $ES_F $BA $CLVS $SRNE $DVAX $ACB $OSTK  $NVAX $BYND $AAL $EURN $GPS $TSLA $CCL $BILI $CVNA $DAL $PTON $TWTR $IQ $ROKU $FB $NFLX $GOOG $GILD $MARK $NAK $VTIQ $CGC $BB $JMP https://t.co/o2fWcl9BMu",8.19
